t_s,e_div12_V,e_div3_V,i_ind_fig7_A,i_tot_fig7_A
0.10230,-1100.1,-608.5,7579.1,12545.9
0.10235,-1100.1,-608.5,7579.1,12561.9
0.10240,-1098.0,-606.4,7603.6,12561.9
0.10245,-1095.2,-603.7,7616.3,12561.9
0.10250,-1092.5,-600.9,7616.3,12579.7
0.10255,-1092.2,-600.6,7616.3,12583.5
0.10260,-1092.2,-600.6,7682.8,12587.8
0.10265,-1092.2,-600.6,7682.8,12587.8
0.10270,-1089.5,-597.9,7682.8,12591.7
0.10275,-1086.7,-595.1,7748.9,12591.7
0.10280,-1084.2,-592.7,7748.9,12591.7
0.10285,-1084.2,-592.7,7748.9,12591.7
0.10290,-1084.2,-592.7,7772.0,12591.7
0.10295,-1083.7,-592.4,7804.1,12807.7
0.10300,-1080.9,-591.0,7804.1,12901.4
0.10305,-1078.2,-589.6,7810.9,12901.4
0.10310,-1076.3,-588.3,7811.4,12901.4
0.10315,-1076.3,-586.9,7811.4,12901.4
0.10320,-1076.3,-585.5,7818.7,12901.4
0.10325,-1075.2,-584.7,7838.0,12901.4
0.10330,-1072.4,-584.7,7838.0,12901.4
0.10335,-1069.7,-584.7,7838.0,12901.4
0.10340,-1068.4,-583.3,7858.1,12901.4
0.10345,-1068.4,-580.5,7858.1,12951.6
0.10350,-1068.4,-577.8,7858.1,12951.6
0.10355,-1066.6,-576.8,7865.4,12951.6
0.10360,-1063.9,-576.8,7872.7,12951.6
0.10365,-1061.1,-576.8,7872.7,12941.1
0.10370,-1060.5,-575.8,7897.8,12928.3
0.10375,-1060.5,-574.4,7898.4,12896.2
0.10380,-1060.5,-573.0,7898.4,12928.3
0.10385,-1058.1,-571.7,7912.1,12928.3
0.10390,-1055.4,-570.3,7974.2,12913.8
0.10395,-1052.6,-568.9,7974.2,12913.8
0.10400,-1052.5,-567.6,7974.2,12913.8
0.10405,-1052.5,-566.2,8025.8,12913.8
0.10410,-1052.3,-564.8,8025.8,12913.8
0.10415,-1049.6,-563.4,8025.8,12914.6
0.10420,-1046.8,-562.1,8073.2,12918.8
0.10425,-1044.6,-561.0,8077.5,12918.8
0.10430,-1044.6,-561.0,8077.5,12918.8
0.10435,-1044.6,-561.0,8080.5,12923.1
0.10440,-1044.2,-560.6,8096.3,12957.1
0.10445,-1042.8,-559.2,8096.3,13064.2
0.10450,-1041.5,-557.8,8105.2,13171.4
0.10455,-1040.1,-556.4,8114.1,13235.9
0.10460,-1038.7,-555.1,8114.1,13235.9
0.10465,-1037.3,-553.7,8114.1,13235.9
0.10470,-1036.7,-552.3,8134.5,13235.9
0.10475,-1036.7,-551.0,8134.5,13235.9
0.10480,-1036.7,-549.6,8134.5,13235.9
0.10485,-1035.0,-548.2,8156.7,13235.9
0.10490,-1032.2,-546.8,8165.6,13235.9
0.10495,-1029.5,-545.5,8165.6,13235.9
0.10500,-1028.7,-545.1,8174.4,13209.3
0.10505,-1028.7,-545.1,8180.2,13209.3
0.10510,-1028.7,-545.1,8180.2,13212.3
0.10515,-1026.5,-544.0,8183.3,13212.3
0.10520,-1023.7,-542.6,8229.6,13243.8
0.10525,-1021.0,-541.2,8229.6,13243.8
0.10530,-1020.8,-539.8,8229.6,13243.8
0.10535,-1020.8,-538.5,8279.0,13235.9
0.10540,-1020.7,-537.1,8279.0,13235.9
0.10545,-1017.9,-535.7,8279.0,13235.9
0.10550,-1015.2,-534.4,8329.8,13235.9
0.10555,-1012.9,-533.0,8338.7,13235.9
0.10560,-1012.9,-531.6,8338.7,13235.9
0.10565,-1012.9,-530.2,8344.1,13235.9
0.10570,-1012.2,-529.2,8372.4,13235.9
0.10575,-1009.4,-529.2,8372.4,13235.9
0.10580,-1006.7,-529.2,8381.3,13235.9
0.10585,-1005.0,-528.7,8390.2,13235.9
0.10590,-1005.0,-527.4,8390.2,13235.9
0.10595,-1005.0,-526.0,8390.2,13235.9
0.10600,-1003.6,-524.6,8399.1,13285.4
0.10605,-1000.9,-523.2,8399.1,13388.3
0.10610,-998.1,-521.9,8399.1,13491.1
0.10615,-997.0,-521.3,8408.0,13535.7
0.10620,-997.0,-521.3,8416.9,13540.0
0.10625,-997.0,-521.3,8416.9,13540.0
0.10630,-995.1,-520.4,8422.5,13540.0
0.10635,-992.4,-519.0,8425.7,13540.0
0.10640,-989.6,-517.6,8425.7,13544.3
0.10645,-989.1,-516.2,8434.6,13545.6
0.10650,-989.1,-514.9,8471.9,13545.6
0.10655,-989.1,-513.5,8471.9,13541.1
0.10660,-986.6,-512.1,8471.9,13541.1
0.10665,-983.8,-510.8,8521.3,13533.4
0.10670,-981.2,-509.4,8521.3,13533.4
0.10675,-981.2,-508.0,8521.3,13533.4
0.10680,-981.2,-506.6,8580.4,13541.1
0.10685,-980.8,-505.5,8580.4,13541.1
0.10690,-978.1,-505.5,8580.4,13541.1
0.10695,-975.3,-505.5,8596.2,13533.2
0.10700,-973.2,-505.1,8606.7,13533.2
0.10705,-973.2,-503.7,8606.7,13533.2
0.10710,-973.2,-502.4,8617.2,13533.2
0.10715,-972.3,-501.0,8627.6,13533.2
0.10720,-969.5,-499.6,8627.6,13533.2
0.10725,-966.8,-498.3,8627.7,13533.2
0.10730,-965.3,-497.5,8638.2,13533.2
0.10735,-965.3,-497.5,8638.2,13533.2
0.10740,-965.3,-497.5,8638.2,13533.2
0.10745,-965.3,-496.7,8648.6,13562.3
0.10750,-965.3,-495.4,8656.9,13613.7
0.10755,-965.3,-494.0,8656.9,13665.1
0.10760,-963.5,-492.6,8659.1,13716.6
0.10765,-960.7,-491.3,8669.6,13768.0
0.10770,-958.0,-489.9,8669.6,13819.4
0.10775,-957.4,-489.6,8680.1,13830.5
0.10780,-957.4,-489.6,8704.1,13830.5
0.10785,-957.4,-489.6,8704.1,13830.5
0.10790,-954.9,-488.4,8704.1,13830.5
0.10795,-952.2,-487.0,8751.2,13830.5
0.10800,-949.5,-485.6,8751.2,13830.5
0.10805,-949.5,-484.3,8751.2,13830.5
0.10810,-949.5,-482.9,8798.4,13830.5
0.10815,-949.2,-481.5,8798.4,13830.5
0.10820,-946.4,-480.1,8798.4,13830.5
0.10825,-943.7,-478.8,8822.4,13830.5
0.10830,-941.5,-477.7,8832.9,13830.5
0.10835,-941.5,-477.7,8832.9,13825.8
0.10840,-941.5,-477.7,8843.4,13848.3
0.10845,-940.6,-477.3,8845.6,13856.7
0.10850,-937.9,-475.9,8845.6,13856.7
0.10855,-935.2,-474.5,8853.8,13856.7
0.10860,-933.6,-473.1,8864.3,13858.8
0.10865,-933.6,-471.8,8864.3,13858.8
0.10870,-933.6,-470.4,8864.3,13856.7
0.10875,-932.1,-469.8,8874.8,13856.1
0.10880,-929.4,-469.8,8874.9,13856.1
0.10885,-926.6,-469.8,8874.9,13842.9
0.10890,-925.7,-468.9,8885.3,13842.9
0.10895,-925.7,-467.5,8895.8,13842.9
0.10900,-925.7,-466.1,8895.8,13842.9
0.10905,-923.6,-464.8,8906.3,13842.9
0.10910,-920.8,-463.4,8922.1,13842.9
0.10915,-918.1,-462.0,8922.1,13842.9
0.10920,-917.7,-461.8,8922.1,13885.7
0.10925,-917.7,-461.8,8969.3,13934.9
0.10930,-917.7,-461.8,8969.3,13984.2
0.10935,-916.4,-460.5,8969.3,14033.5
0.10940,-915.0,-459.1,9016.4,14082.7
0.10945,-913.7,-457.8,9016.4,14127.8
0.10950,-912.3,-456.4,9016.4,14127.8
0.10955,-910.9,-455.0,9048.6,14127.8
0.10960,-909.8,-453.9,9059.0,14127.8
0.10965,-909.8,-453.9,9059.0,14127.8
0.10970,-909.8,-453.9,9063.6,14127.8
0.10975,-909.0,-453.5,9069.5,14126.6
0.10980,-906.2,-452.1,9069.5,14122.3
0.10985,-903.5,-450.8,9077.6,14122.3
0.10990,-901.9,-449.4,9077.6,14118.0
0.10995,-901.9,-448.0,9077.6,14100.0
0.11000,-901.9,-446.6,9077.6,14100.0
0.11005,-900.5,-446.0,9077.6,14094.6
0.11010,-897.7,-446.0,9077.6,14091.6
0.11015,-895.0,-446.0,9077.6,14091.6
0.11020,-894.0,-445.1,9086.7,14094.6
0.11025,-894.0,-443.8,9097.2,14102.0
0.11030,-894.0,-442.4,9097.2,14102.0
0.11035,-891.9,-441.0,9107.6,14102.1
0.11040,-889.2,-439.6,9115.3,14129.9
0.11045,-886.5,-438.3,9115.3,14127.8
0.11050,-886.0,-438.1,9118.1,14127.8
0.11055,-886.0,-438.1,9162.5,14127.8
0.11060,-886.0,-438.1,9162.5,14127.8
0.11065,-884.7,-436.8,9162.5,14127.8
0.11070,-883.3,-435.4,9209.7,14127.8
0.11075,-882.0,-434.0,9209.7,14127.6
0.11080,-880.6,-432.6,9209.7,14123.3
0.11085,-879.2,-431.3,9241.0,14119.0
0.11090,-878.1,-430.1,9241.0,14119.0
0.11095,-878.1,-430.1,9241.0,14119.0
0.11100,-878.1,-430.1,9254.5,14119.0
0.11105,-877.3,-429.7,9254.5,14119.0
0.11110,-874.6,-428.4,9254.5,14168.7
0.11115,-871.9,-427.0,9266.5,14220.1
0.11120,-870.2,-426.2,9267.1,14271.6
0.11125,-870.2,-426.2,9267.1,14323.0
0.11130,-870.2,-426.2,9267.1,14374.4
0.11135,-868.8,-425.5,9277.6,14386.7
0.11140,-866.1,-424.1,9277.6,14386.7
0.11145,-863.3,-422.7,9277.6,14386.7
0.11150,-862.2,-422.2,9288.1,14386.7
0.11155,-862.2,-422.2,9290.1,14386.7
0.11160,-862.2,-422.2,9290.1,14378.1
0.11165,-860.3,-421.2,9299.9,14375.6
0.11170,-857.5,-419.9,9302.1,14375.6
0.11175,-854.8,-418.5,9302.1,14375.6
0.11180,-854.3,-417.1,9314.2,14375.6
0.11185,-854.3,-415.7,9344.8,14375.6
0.11190,-854.3,-414.4,9344.8,14375.6
0.11195,-853.0,-414.3,9344.8,14363.7
0.11200,-851.7,-414.3,9389.8,14363.7
0.11205,-850.3,-414.2,9389.8,14383.1
0.11210,-848.9,-412.9,9389.8,14383.1
0.11215,-847.6,-411.5,9425.3,14414.9
0.11220,-846.4,-410.1,9425.3,14414.9
0.11225,-846.4,-408.7,9425.3,14419.1
0.11230,-846.4,-407.4,9437.1,14419.1
0.11235,-845.7,-406.3,9442.8,14414.9
0.11240,-842.9,-406.3,9442.8,14414.9
0.11245,-840.2,-406.3,9447.5,14386.5
0.11250,-838.5,-406.3,9454.2,14382.2
0.11255,-838.5,-406.3,9454.2,14382.2
0.11260,-838.5,-406.3,9454.2,14382.2
0.11265,-837.2,-405.7,9454.9,14382.2
0.11270,-834.4,-404.3,9454.9,14382.2
0.11275,-831.7,-403.0,9454.9,14382.2
0.11280,-830.5,-401.6,9464.7,14389.2
0.11285,-830.5,-400.2,9466.3,14412.8
0.11290,-830.5,-398.8,9466.3,14436.4
0.11295,-829.6,-398.4,9468.9,14459.9
0.11300,-828.2,-398.4,9478.4,14483.5
0.11305,-826.8,-398.4,9478.4,14507.1
0.11310,-825.5,-397.3,9478.4,14530.6
0.11315,-824.1,-396.0,9513.8,14554.2
0.11320,-822.7,-394.6,9513.8,14577.8
0.11325,-821.4,-393.2,9513.8,14601.3
0.11330,-820.0,-391.8,9534.0,14624.9
0.11335,-818.6,-390.5,9534.0,14635.8
0.11340,-817.2,-390.5,9534.0,14635.8
0.11345,-815.9,-390.5,9578.9,14635.8
0.11350,-814.7,-390.5,9578.9,14639.5
0.11355,-814.7,-390.5,9578.9,14642.0
0.11360,-814.7,-390.5,9594.9,14639.5
0.11365,-814.0,-390.2,9606.4,14635.8
0.11370,-811.3,-388.8,9606.4,14635.8
0.11375,-808.6,-387.4,9607.0,14635.8
0.11380,-806.7,-386.1,9618.4,14635.8
0.11385,-806.7,-384.7,9618.4,14623.4
0.11390,-806.7,-383.3,9618.4,14623.4
0.11395,-806.1,-382.6,9618.4,14621.5
0.11400,-804.8,-382.6,9618.4,14573.1
0.11405,-803.4,-382.6,9618.4,14621.5
0.11410,-802.0,-381.8,9627.0,14622.8
0.11415,-800.6,-380.4,9627.0,14622.8
0.11420,-799.3,-379.1,9627.0,14622.8
0.11425,-797.9,-377.7,9629.9,14622.8
0.11430,-796.5,-376.3,9630.5,14640.3
0.11435,-795.2,-375.8,9630.5,14632.0
0.11440,-792.7,-375.8,9641.9,14632.0
0.11445,-790.0,-375.8,9658.0,14632.0
0.11450,-787.2,-375.8,9658.0,14627.7
0.11455,-786.9,-374.9,9658.0,14627.7
0.11460,-786.9,-374.6,9702.9,14627.7
0.11465,-786.9,-374.6,9702.9,14627.7
0.11470,-785.6,-374.6,9702.9,14627.7
0.11475,-784.2,-373.1,9723.1,14627.7
0.11480,-783.0,-370.5,9723.1,14627.7
0.11485,-783.0,-369.2,9723.1,14636.8
0.11490,-783.0,-367.8,9758.5,14660.4
0.11495,-782.7,-366.7,9757.8,14684.0
0.11500,-781.3,-366.7,9757.8,14707.5
0.11505,-779.9,-366.7,9758.5,14731.1
0.11510,-778.6,-366.7,9768.0,14754.7
0.11515,-777.2,-366.7,9768.0,14778.2
0.11520,-775.8,-366.7,9769.9,14801.8
0.11525,-775.0,-366.1,9769.9,14825.3
0.11530,-775.0,-364.8,9769.9,14848.9
0.11535,-775.0,-363.4,9769.9,14858.8
0.11540,-773.6,-362.0,9769.9,14858.8
0.11545,-770.8,-360.6,9769.9,14858.8
0.11550,-768.1,-359.3,9769.9,14861.9
0.11555,-767.1,-358.8,9781.4,14870.4
0.11560,-767.1,-358.8,9782.0,14861.9
0.11565,-767.1,-358.8,9782.0,14858.8
0.11570,-766.1,-358.8,9787.0,14858.8
0.11575,-764.7,-358.8,9792.8,14858.8
0.11580,-763.3,-358.8,9792.8,14858.8
0.11585,-762.0,-357.6,9792.8,14854.9
0.11590,-760.6,-356.2,9835.5,14854.9
0.11595,-759.2,-354.9,9835.5,14854.9
0.11600,-759.2,-353.5,9835.5,14827.3
0.11605,-759.2,-352.1,9867.2,14827.3
0.11610,-759.0,-350.8,9867.2,14872.2
0.11615,-756.2,-350.8,9867.2,14901.0
0.11620,-753.5,-350.8,9896.1,14901.0
0.11625,-751.2,-350.8,9896.1,14872.2
0.11630,-751.2,-350.8,9896.1,14872.2
0.11635,-751.2,-350.8,9897.3,14855.4
0.11640,-750.8,-350.4,9897.3,14846.8
0.11645,-749.5,-349.1,9897.3,14846.8
0.11650,-748.1,-347.7,9908.3,14838.2
0.11655,-746.7,-346.3,9908.7,14836.0
0.11660,-745.4,-345.0,9908.7,14831.8
0.11665,-744.0,-343.6,9908.7,14832.7
0.11670,-742.6,-342.9,9908.7,14836.0
0.11675,-741.2,-342.9,9908.7,14838.2
0.11680,-739.9,-342.9,9908.7,14838.2
0.11685,-738.5,-342.9,9908.7,14838.2
0.11690,-737.1,-342.9,9920.8,14850.7
0.11695,-735.8,-342.9,9920.8,14868.7
0.11700,-735.4,-341.9,9920.8,14886.6
0.11705,-735.4,-340.6,9921.6,14904.6
0.11710,-735.4,-339.2,9921.6,14922.6
0.11715,-734.2,-337.8,9921.6,14940.6
0.11720,-732.9,-336.4,9955.4,14958.6
0.11725,-731.5,-335.1,9955.4,14976.6
0.11730,-730.1,-335.0,9955.4,14994.6
0.11735,-728.8,-335.0,9986.7,15012.6
0.11740,-727.4,-335.0,9986.7,15030.6
0.11745,-726.0,-335.0,9986.7,15048.6
0.11750,-724.6,-335.0,10016.0,15066.6
0.11755,-723.3,-334.8,10016.0,15066.6
0.11760,-721.9,-333.4,10016.0,15066.6
0.11765,-720.5,-332.0,10032.1,15066.6
0.11770,-719.5,-330.7,10032.1,15066.6
0.11775,-719.5,-329.3,10032.1,15058.5
0.11780,-719.5,-327.9,10034.7,15058.5
0.11785,-719.0,-327.1,10035.4,15050.0
0.11790,-717.6,-327.1,10035.4,15040.4
0.11795,-716.3,-327.1,10035.4,15040.4
0.11800,-714.9,-327.1,10035.4,15040.4
0.11805,-713.5,-327.1,10035.4,15028.4
0.11810,-712.2,-327.1,10035.4,15040.4
0.11815,-711.6,-327.1,10035.4,15040.4
0.11820,-711.6,-327.1,10035.4,15040.4
0.11825,-711.6,-327.1,10035.4,15040.4
0.11830,-709.7,-325.1,10037.2,15042.2
0.11835,-706.9,-322.4,10039.7,15073.0
0.11840,-704.2,-319.7,10039.7,15061.5
0.11845,-703.7,-319.1,10039.7,15061.5
0.11850,-703.7,-319.1,10075.3,15061.5
0.11855,-703.7,-319.1,10075.3,15053.0
0.11860,-702.4,-319.1,10075.3,15053.0
0.11865,-701.0,-319.1,10093.2,15053.0
0.11870,-699.7,-319.1,10093.2,15044.4
0.11875,-698.3,-319.1,10093.2,15044.4
0.11880,-696.9,-319.1,10135.9,15044.4
0.11885,-695.7,-318.9,10135.9,15044.4
0.11890,-695.7,-317.6,10135.9,15044.4
0.11895,-695.7,-316.2,10144.8,15050.3
0.11900,-695.4,-314.8,10147.4,15064.6
0.11905,-694.0,-313.5,10147.4,15078.8
0.11910,-692.7,-312.1,10150.0,15093.1
0.11915,-691.3,-311.2,10149.9,15107.4
0.11920,-689.9,-311.2,10149.9,15121.7
0.11925,-688.6,-311.2,10149.9,15136.0
0.11930,-687.2,-311.2,10149.9,15150.2
0.11935,-685.8,-311.2,10149.9,15164.5
0.11940,-684.4,-311.2,10149.9,15178.8
0.11945,-683.1,-310.4,10149.9,15193.1
0.11950,-681.7,-309.1,10152.4,15207.4
0.11955,-680.3,-307.7,10152.4,15221.7
0.11960,-679.9,-306.3,10152.4,15235.9
0.11965,-679.9,-304.9,10152.5,15243.7
0.11970,-679.9,-303.6,10152.5,15243.7
0.11975,-678.8,-303.3,10155.0,15243.7
0.11980,-677.4,-303.3,10170.4,15243.7
0.11985,-676.1,-303.3,10170.4,15243.7
0.11990,-674.7,-303.3,10170.4,15235.2
0.11995,-673.3,-303.3,10213.1,15235.2
0.12000,-672.0,-303.3,10213.1,15235.2
0.12005,-672.0,-303.3,10213.1,15226.6
0.12010,-672.0,-303.3,10231.0,15226.6
0.12015,-671.8,-303.1,10231.0,15226.6
0.12020,-670.4,-301.8,10231.0,15218.0
0.12025,-669.1,-300.4,10248.9,15235.9
0.12030,-667.7,-299.0,10248.9,15253.9
0.12035,-666.3,-297.6,10248.9,15253.9
0.12040,-664.9,-296.3,10252.0,15253.9
0.12045,-663.6,-295.3,10251.5,15253.9
0.12050,-662.2,-295.3,10251.5,15256.9
0.12055,-660.8,-295.3,10251.5,15256.9
0.12060,-659.5,-295.3,10251.5,15256.9
0.12065,-658.1,-295.3,10251.5,15256.9
0.12070,-656.7,-295.3,10251.5,15222.1
0.12075,-656.1,-295.3,10251.5,15221.0
0.12080,-656.1,-295.3,10251.5,15221.0
0.12085,-656.1,-295.3,10251.5,15209.2
0.12090,-655.2,-294.4,10251.3,15209.2
0.12095,-653.8,-293.1,10254.0,15209.2
0.12100,-652.5,-291.7,10254.0,15212.6
0.12105,-651.1,-290.3,10256.6,15221.0
0.12110,-649.7,-289.0,10265.5,15222.1
0.12115,-648.3,-287.6,10265.5,15223.7
0.12120,-648.2,-287.4,10265.5,15234.7
0.12125,-648.2,-287.4,10296.3,15245.7
0.12130,-648.2,-287.4,10296.3,15256.7
0.12135,-646.8,-287.4,10296.3,15267.7
0.12140,-645.5,-287.4,10326.1,15278.7
0.12145,-644.1,-287.4,10326.1,15289.8
0.12150,-642.7,-287.4,10326.1,15300.8
0.12155,-641.3,-287.4,10344.0,15311.8
0.12160,-640.2,-287.1,10339.4,15322.8
0.12165,-640.2,-285.8,10339.4,15333.8
0.12170,-640.2,-284.4,10344.0,15344.8
0.12175,-639.8,-283.0,10344.0,15355.9
0.12180,-638.5,-281.7,10344.0,15366.9
0.12185,-637.1,-280.3,10350.5,15377.9
0.12190,-635.7,-279.5,10341.9,15388.9
0.12195,-634.3,-279.5,10341.9,15388.9
0.12200,-633.0,-279.5,10341.9,15396.7
0.12205,-631.6,-279.5,10341.9,15399.9
0.12210,-630.2,-279.5,10341.9,15402.8
0.12215,-628.9,-279.5,10341.9,15402.8
0.12220,-628.3,-279.5,10341.9,15402.8
0.12225,-628.3,-279.5,10344.5,15396.7
0.12230,-628.3,-279.5,10344.5,15396.7
0.12235,-627.3,-278.5,10344.5,15383.9
0.12240,-626.0,-277.1,10351.5,15383.5
0.12245,-624.6,-275.7,10351.5,15383.5
0.12250,-623.2,-274.4,10351.5,15340.8
0.12255,-621.9,-273.0,10378.6,15340.8
0.12260,-620.5,-271.6,10378.6,15383.5
0.12265,-620.4,-271.6,10378.6,15383.5
0.12270,-620.4,-271.6,10396.5,15401.4
0.12275,-620.3,-271.6,10396.5,15401.4
0.12280,-619.0,-271.6,10396.5,15428.2
0.12285,-617.6,-271.6,10423.3,15428.2
0.12290,-616.2,-271.6,10423.3,15401.4
0.12295,-614.8,-271.6,10423.3,15401.4
0.12300,-613.5,-271.6,10427.3,15363.8
0.12305,-612.1,-271.2,10427.3,15363.4
0.12310,-610.7,-269.8,10427.3,15363.4
0.12315,-609.4,-268.4,10429.9,15354.8
0.12320,-608.5,-267.1,10429.9,15354.8
0.12325,-608.5,-265.7,10429.9,15354.8
0.12330,-608.5,-264.3,10429.9,15354.8
0.12335,-607.8,-263.6,10429.9,15356.6
0.12340,-606.5,-263.6,10429.9,15363.4
0.12345,-605.1,-263.6,10429.9,15366.3
0.12350,-603.7,-263.6,10421.3,15376.1
0.12355,-602.4,-263.6,10422.3,15385.9
0.12360,-601.0,-263.6,10422.3,15395.7
0.12365,-600.6,-263.6,10422.3,15405.5
0.12370,-600.6,-263.6,10432.4,15415.3
0.12375,-600.6,-263.6,10432.4,15425.1
0.12380,-599.5,-263.6,10423.8,15434.9
0.12385,-598.1,-263.6,10448.9,15444.7
0.12390,-596.7,-263.6,10448.9,15454.5
0.12395,-595.4,-261.1,10448.9,15464.3
0.12400,-594.0,-258.3,10478.5,15474.1
0.12405,-592.7,-255.7,10478.5,15483.9
0.12410,-592.7,-255.7,10478.5,15493.7
0.12415,-592.7,-255.7,10494.1,15503.4
0.12420,-592.5,-255.7,10494.1,15513.2
0.12425,-591.1,-255.7,10494.1,15520.8
0.12430,-589.7,-255.7,10504.1,15523.0
0.12435,-588.4,-255.7,10504.1,15527.1
0.12440,-587.0,-255.7,10504.1,15529.4
0.12445,-585.6,-255.7,10506.7,15529.4
0.12450,-584.7,-255.7,10506.7,15529.4
0.12455,-584.7,-255.7,10506.7,15527.1
0.12460,-584.7,-255.7,10506.7,15527.1
0.12465,-584.1,-255.1,10495.5,15520.8
0.12470,-582.7,-253.7,10495.5,15489.4
0.12475,-581.4,-252.3,10495.5,15489.4
0.12480,-580.0,-250.9,10495.5,15487.1
0.12485,-578.6,-249.6,10495.5,15481.5
0.12490,-577.2,-248.2,10495.5,15487.1
0.12495,-576.8,-247.8,10493.2,15489.4
0.12500,-576.8,-247.8,10498.1,15491.9
0.12505,-576.8,-247.8,10498.1,15491.9
0.12510,-575.7,-247.8,10498.1,15513.8
0.12515,-574.3,-247.8,10508.9,15526.0
0.12520,-573.0,-247.8,10508.9,15513.8
0.12525,-571.6,-247.8,10508.9,15513.8
0.12530,-570.2,-247.8,10537.2,15513.8
0.12535,-568.9,-247.8,10537.2,15499.0
0.12540,-568.9,-247.8,10537.2,15506.5
0.12545,-568.9,-247.8,10565.0,15506.5
0.12550,-568.7,-247.6,10565.0,15506.5
0.12555,-567.3,-246.2,10565.0,15506.5
0.12560,-566.0,-244.9,10569.8,15506.5
0.12565,-564.9,-243.5,10565.0,15514.0
0.12570,-564.9,-242.1,10565.0,15521.5
0.12575,-564.9,-240.7,10569.8,15529.0
0.12580,-564.5,-239.8,10569.8,15536.5
0.12585,-563.1,-239.8,10569.8,15544.0
0.12590,-561.7,-239.8,10569.8,15551.5
0.12595,-560.3,-239.8,10561.2,15559.0
0.12600,-559.0,-239.8,10561.2,15566.5
0.12605,-557.6,-239.8,10561.2,15574.0
0.12610,-557.0,-239.8,10561.2,15581.5
0.12615,-557.0,-239.8,10561.2,15589.0
0.12620,-557.0,-239.8,10561.2,15596.5
0.12625,-556.1,-239.8,10550.1,15604.0
0.12630,-554.7,-239.8,10561.2,15611.5
0.12635,-553.3,-239.8,10561.2,15618.9
0.12640,-552.0,-238.8,10552.7,15626.4
0.12645,-550.6,-237.4,10564.8,15633.9
0.12650,-549.2,-236.0,10564.8,15641.4
0.12655,-549.1,-234.7,10564.8,15641.4
0.12660,-549.1,-233.3,10595.4,15641.4
0.12665,-549.1,-231.9,10595.4,15647.1
0.12670,-547.7,-231.9,10595.4,15648.9
0.12675,-546.3,-231.9,10611.1,15648.9
0.12680,-545.0,-231.9,10611.1,15647.1
0.12685,-543.6,-231.9,10611.1,15630.0
0.12690,-542.2,-231.9,10621.8,15630.0
0.12695,-541.1,-231.9,10621.8,15617.6
0.12700,-541.1,-231.9,10621.8,15615.7
0.12705,-541.1,-231.9,10626.7,15615.7
0.12710,-540.7,-231.9,10624.4,15615.7
0.12715,-539.3,-231.9,10624.4,15572.5
0.12720,-538.0,-231.9,10624.4,15615.7
0.12725,-537.2,-231.9,10624.4,15618.2
0.12730,-537.2,-231.9,10624.4,15618.2
0.12735,-537.2,-231.9,10624.4,15618.2
0.12740,-536.4,-230.5,10613.3,15629.3
0.12745,-535.1,-227.7,10613.3,15663.4
0.12750,-533.7,-225.0,10613.3,15629.3
0.12755,-532.3,-224.0,10607.8,15618.2
0.12760,-531.0,-224.0,10613.3,15618.2
0.12765,-529.6,-224.0,10613.3,15598.2
0.12770,-529.2,-224.0,10607.8,15583.8
0.12775,-529.2,-224.0,10625.8,15583.8
0.12780,-529.2,-224.0,10625.8,15571.1
0.12785,-528.1,-224.0,10625.8,15562.3
0.12790,-526.7,-224.0,10641.5,15562.3
0.12795,-525.3,-224.0,10641.5,15562.4
0.12800,-525.3,-224.0,10641.5,15562.4
0.12805,-525.3,-224.0,10657.1,15562.4
0.12810,-525.2,-224.0,10657.1,15562.4
0.12815,-523.8,-224.0,10657.1,15569.9
0.12820,-522.4,-224.0,10672.8,15577.4
0.12825,-521.1,-223.5,10672.8,15584.9
0.12830,-519.7,-220.7,10672.8,15592.4
0.12835,-518.3,-218.0,10672.8,15599.8
0.12840,-517.3,-216.1,10672.8,15607.3
0.12845,-517.3,-216.1,10672.8,15614.8
0.12850,-517.3,-216.1,10673.9,15622.3
0.12855,-516.8,-216.1,10672.8,15629.8
0.12860,-515.4,-216.1,10672.8,15637.3
0.12865,-514.1,-216.1,10672.8,15644.8
0.12870,-512.7,-216.1,10665.3,15652.3
0.12875,-511.3,-216.1,10665.3,15659.8
0.12880,-509.9,-216.1,10665.3,15667.3
0.12885,-509.4,-216.1,10654.2,15674.8
0.12890,-509.4,-216.1,10654.2,15682.3
0.12895,-509.4,-216.1,10654.2,15689.8
0.12900,-509.4,-216.1,10650.0,15697.3
0.12905,-509.4,-216.1,10654.2,15697.3
0.12910,-509.4,-216.1,10654.2,15697.3
0.12915,-508.3,-216.1,10650.0,15697.3
0.12920,-506.9,-216.1,10687.5,15697.3
0.12925,-505.5,-216.1,10687.5,15704.8
0.12930,-504.2,-213.5,10687.5,15696.8
0.12935,-502.8,-210.7,10703.2,15696.8
0.12940,-501.5,-208.1,10703.2,15696.8
0.12945,-501.5,-208.1,10703.2,15685.1
0.12950,-501.5,-208.1,10718.9,15696.8
0.12955,-501.3,-208.1,10714.8,15719.7
0.12960,-499.9,-208.1,10714.8,15719.7
0.12965,-498.5,-208.1,10718.9,15723.8
0.12970,-497.2,-208.1,10714.8,15719.7
0.12975,-495.8,-208.1,10714.8,15719.7
0.12980,-494.4,-208.1,10714.8,15719.7
0.12985,-493.6,-208.1,10705.4,15719.7
0.12990,-493.6,-208.1,10705.4,15739.5
0.12995,-493.6,-208.1,10705.4,15719.7
0.13000,-492.9,-208.1,10705.4,15708.6
